,taxpayer_id,states,FiledLate,MaritalStatus,EmploymentStatus,EducationLevel,Age_mean,income,median_monthly_income,cleaned_tax,statemode,CreditScore_constant,CreditScore_missing,LoanAmount_end_of_tail
7423,7424,MN,1,Married,Retired,Bachelor,66.0,58107.016786610766,4842.25139888423,7621.403357322153,MN,-1.0,1,111316.63725221774
7424,7425,BR,0,Single,Self-Employed,Master,48.0,39223.58260841907,3268.6318840349227,3844.716521683814,BR,672.0,0,235877.8328830633
7425,7426,CG,1,Widowed,Self-Employed,Bachelor,70.0,79719.22014622643,6643.268345518869,13915.76604386793,CG,753.0,0,183396.78840140777
7426,7427,TR,0,Single,Self-Employed,High School,73.0,73111.99259390317,6092.666049491931,11933.59777817095,TR,445.0,0,442695.1039730998
7427,7428,TN,0,Divorced,Employed,Bachelor,52.0,61799.70402266546,5149.975335222122,8539.91120679964,TN,672.0,0,442695.1039730998
7428,7429,RJ,0,Single,Retired,Master,77.0,59935.80079297256,4636.00997176079,7126.423932225896,RJ,341.0,0,442695.1039730998
7429,7430,GA,1,Single,Retired,Bachelor,23.0,58121.31111276836,4843.442592730697,7624.262222553672,GA,607.0,0,442695.1039730998
7430,7431,TR,1,Divorced,Retired,PhD,22.0,79332.42070525713,6611.035058771427,13799.726211577135,TR,719.0,0,112984.02559960216
7431,7432,MN,1,Widowed,Self-Employed,PhD,39.0,59935.80079297256,5986.408352956767,7983.148454689412,MN,522.0,0,220717.4549788654
7432,7433,PB,0,Widowed,Self-Employed,High School,75.0,79635.19793854991,6636.266494879159,13890.559381564974,PB,507.0,0,173209.53983523152
7433,7434,AR,1,Widowed,Employed,PhD,66.0,53845.96068752149,4487.163390626791,6769.1921375042975,AR,426.0,0,203512.91574484285
7434,7435,ML,0,Widowed,Self-Employed,Master,40.0,68701.1870302432,5725.098919186934,10610.356109072962,ML,301.0,0,281562.76012223534
7435,7436,CG,0,Divorced,Employed,High School,42.0,81396.13167879621,6783.0109732330175,14418.839503638865,CG,659.0,0,442695.1039730998
7436,7437,TN,1,Widowed,Self-Employed,Master,51.0,43329.37554071586,3610.7812950596553,4665.875108143173,TN,316.0,0,206237.82189483792
7437,7438,WB,1,Divorced,Employed,High School,43.0,42197.22850548176,3516.4357087901467,4439.445701096352,WB,481.0,0,184945.2014745196
7438,7439,BR,1,Divorced,Employed,PhD,64.0,64953.68090514691,5412.806742095576,9486.104271544073,BR,683.0,0,354495.18781583884
7439,7440,WB,0,Single,Employed,PhD,22.0,37771.04592095371,3147.587160079476,7983.148454689412,WB,526.0,0,290684.2184321057
7440,7441,AP,1,Single,Self-Employed,Master,43.0,27315.150005381573,2276.2625004484644,7983.148454689412,AP,408.0,0,342108.01379674306
7441,7442,HR,0,Divorced,Employed,High School,37.0,81143.62314015388,5004.438100873866,14343.086942046164,HR,449.0,0,219059.63045902623
7442,7443,RJ,0,Single,Employed,PhD,23.0,84280.17346198214,7023.347788498511,15284.05203859464,RJ,727.0,0,265312.4367649229
7443,7444,JH,1,Single,Unemployed,PhD,23.0,38759.64802416275,3229.970668680229,3751.9296048325514,JH,663.0,0,203867.34601209493
7444,7445,MN,0,Married,Unemployed,High School,76.0,34224.23830055511,2852.0198583795927,2844.847660111022,MN,453.0,0,204518.21319115112
7445,7446,AR,1,Married,Employed,Bachelor,67.0,48242.58537054168,4020.21544754514,5648.517074108337,AR,309.0,0,208840.25751711795
7446,7447,OR,0,Married,Employed,Bachelor,35.0,82550.55033815218,6879.212528179349,14765.165101445657,OR,301.0,0,442695.1039730998
7447,7448,KL,0,Widowed,Self-Employed,PhD,21.0,52606.707853593405,4383.892321132784,6521.341570718681,KL,-1.0,1,205953.81121879417
7448,7449,JH,0,Single,Retired,Master,34.0,61704.5103188666,5142.042526572217,8511.35309565998,JH,770.0,0,442695.1039730998
7449,7450,KL,1,Widowed,Self-Employed,Master,74.0,65848.59133850457,5487.382611542047,9754.57740155137,KL,680.0,0,246043.50194671156
7450,7451,UP,0,Divorced,Employed,High School,31.0,63129.26044245514,5260.771703537928,8938.778132736541,UP,388.0,0,442695.1039730998
7451,7452,RJ,0,Widowed,Self-Employed,Bachelor,31.0,59935.80079297256,7241.106716005126,16067.984177618457,RJ,809.0,0,212905.1625750134
7452,7453,UK,0,Single,Self-Employed,Master,30.0,47041.9614829907,3920.163456915892,5408.39229659814,UK,534.0,0,165986.9855761718
7453,7454,PB,1,Married,Employed,Bachelor,24.0,58160.27812287449,4846.689843572874,7632.055624574899,PB,513.0,0,113225.1567220946
7454,7455,TR,0,Widowed,Self-Employed,PhD,61.0,64183.66259275265,5348.638549396054,9255.098777825797,TR,638.0,0,280068.54857604223
7455,7456,HP,0,Single,Retired,Master,72.0,59118.07737901756,4926.506448251464,7983.148454689412,HP,-1.0,1,279675.9267808413
7456,7457,HR,1,Married,Unemployed,Bachelor,32.0,38056.17826480123,3171.348188733436,3611.235652960246,HR,808.0,0,442695.1039730998
7457,7458,AR,0,Divorced,Retired,Master,36.0,33494.36069651942,2791.1967247099515,2698.872139303884,AR,722.0,0,113173.71027115064
7458,7459,RJ,1,Divorced,Self-Employed,Bachelor,60.0,33117.409004907306,2759.7840837422755,2623.481800981461,RJ,754.0,0,256000.3144306636
7459,7460,TS,1,Divorced,Self-Employed,High School,64.0,73072.5854971643,6089.382124763692,11921.77564914929,TS,745.0,0,174382.52708731857
7460,7461,TS,1,Widowed,Retired,Master,61.0,45232.74616759167,3769.395513965973,5046.549233518334,TS,-1.0,1,120801.7835060639
7461,7462,GJ,0,Divorced,Employed,Bachelor,52.0,59935.80079297256,5703.912355911956,10534.084481283044,GJ,458.0,0,442695.1039730998
7462,7463,BR,0,Widowed,Self-Employed,High School,34.0,61561.37468072772,5130.11455672731,8468.412404218316,BR,434.0,0,442695.1039730998
7463,7464,OR,0,Widowed,Retired,Master,52.0,42452.571560610384,3537.714296717532,4490.514312122077,OR,426.0,0,210448.05330788693
7464,7465,HR,0,Widowed,Unemployed,Bachelor,36.0,42901.81675476773,3575.151396230644,4580.363350953547,HR,584.0,0,177391.07664697757
7465,7466,TS,0,Widowed,Employed,Master,37.0,62412.23688745376,5201.019740621146,8723.671066236127,TS,350.0,0,93891.8816148568
7466,7467,MP,0,Married,Unemployed,Master,53.0,61398.32477212132,5116.527064343443,8419.497431636395,MP,539.0,0,152933.32199790818
7467,7468,UP,1,Married,Self-Employed,High School,52.0,59935.80079297256,5738.048354415611,10656.9740758962,UP,-1.0,1,244406.16511893185
7468,7469,RJ,1,Widowed,Retired,Master,49.0,51764.91795998535,4313.743163332113,6352.983591997071,RJ,-1.0,1,326642.26901616313
7469,7470,AS,1,Married,Employed,Bachelor,48.78677777777778,44759.25997786148,5004.438100873866,4951.851995572295,AS,313.0,0,203724.30997790105
7470,7471,CG,0,Single,Employed,Master,48.78677777777778,61977.66944991512,5164.805787492926,8593.300834974536,CG,393.0,0,282625.03642036486
7471,7472,PB,1,Married,Employed,Master,61.0,85558.54424003902,7129.878686669918,15667.563272011705,PB,322.0,0,257679.2780403251
7472,7473,HR,1,Divorced,Unemployed,High School,57.0,26219.776795806854,2184.981399650572,1621.9776795806858,HR,379.0,0,153534.49189436965
7473,7474,AR,0,Widowed,Employed,High School,41.0,45617.051904472566,3801.420992039381,7983.148454689412,AR,643.0,0,275009.912459961
7474,7475,UK,0,Married,Retired,Bachelor,78.0,70627.92256110156,5885.66021342513,11188.376768330469,UK,704.0,0,289944.6745843913
7475,7476,TS,1,Married,Self-Employed,PhD,78.0,63896.74142077034,5324.728451730862,9169.022426231102,TS,406.0,0,161266.80095788836
7476,7477,JH,1,Widowed,Retired,High School,34.0,70890.34728882316,5907.528940735263,11267.10418664695,JH,759.0,0,201416.69473359227
7477,7478,SK,0,Widowed,Employed,High School,24.0,52266.209556663845,4355.51746305532,6453.24191133277,SK,664.0,0,154782.73612381105
7478,7479,ML,1,Single,Employed,Bachelor,60.0,30985.5116884434,2582.1259740369496,2197.102337688679,ML,723.0,0,442695.1039730998
7479,7480,BR,1,Single,Retired,PhD,48.78677777777778,90086.86892159986,5004.438100873866,17026.06067647996,BR,393.0,0,281849.9483406299
7480,7481,UK,0,Widowed,Self-Employed,Master,18.0,79509.04601839615,6625.753834866346,13852.713805518846,UK,401.0,0,328222.05141518253
7481,7482,MH,1,Widowed,Retired,Master,52.0,59564.79316641978,4963.732763868316,7912.958633283957,MH,-1.0,1,195082.11119465312
7482,7483,AS,0,Single,Employed,Master,49.0,44850.10889452269,3737.509074543557,4970.021778904538,AS,685.0,0,157242.15141364388
7483,7484,JH,0,Single,Employed,Bachelor,53.0,51169.78365645591,4264.148638037993,6233.956731291182,JH,514.0,0,285438.3592738557
7484,7485,MP,1,Married,Unemployed,Bachelor,30.0,64123.50321257567,5343.625267714639,7983.148454689412,MP,769.0,0,294089.0615629663
7485,7486,CG,1,Married,Self-Employed,Bachelor,23.0,55470.61919965278,4622.551599971065,7094.123839930556,CG,489.0,0,130709.22018257606
7486,7487,SK,0,Divorced,Self-Employed,High School,75.0,59739.01503872906,4978.251253227422,7947.803007745813,SK,841.0,0,442695.1039730998
7487,7488,MZ,0,Divorced,Employed,Bachelor,31.0,88982.46967516567,7415.205806263806,16694.740902549704,MZ,454.0,0,358354.43237055803
7488,7489,MZ,1,Single,Unemployed,PhD,54.0,76626.15383939138,6385.512819949282,12987.846151817414,MZ,758.0,0,345706.8228362878
7489,7490,KA,0,Widowed,Unemployed,High School,65.0,38925.98756400054,3243.832297000045,3785.1975128001086,KA,336.0,0,126071.4332237666
7490,7491,UP,1,Widowed,Unemployed,Master,32.0,61384.54204095652,5115.378503413043,8415.362612286955,UP,625.0,0,442695.1039730998
7491,7492,OR,1,Married,Unemployed,High School,64.0,50633.456822931934,4219.454735244328,6126.691364586387,OR,827.0,0,228081.3536845708
7492,7493,NL,0,Divorced,Retired,High School,79.0,65362.97626346796,5446.91468862233,9608.892879040388,NL,423.0,0,257039.9560626343
7493,7494,WB,1,Married,Unemployed,High School,21.0,58860.03468284084,4905.002890236737,7772.006936568167,WB,319.0,0,442695.1039730998
7494,7495,MZ,1,Widowed,Self-Employed,Bachelor,57.0,59935.80079297256,9451.548168150111,24025.5734053404,MZ,528.0,0,442695.1039730998
7495,7496,KA,0,Married,Retired,PhD,76.0,67726.709835647,5643.892486303916,10318.012950694098,KA,678.0,0,222689.89467772396
7496,7497,MN,1,Married,Employed,Bachelor,33.0,57584.68788899761,4798.723990749801,7516.937577799522,MN,629.0,0,166044.3233439565
7497,7498,HR,0,Married,Self-Employed,Master,45.0,93174.10903200282,7764.509086000235,17952.232709600845,HR,708.0,0,442695.1039730998
7498,7499,KL,0,Single,Retired,High School,33.0,63699.890259346445,5308.324188278871,9109.967077803933,KL,614.0,0,264326.2037770252
7499,7500,MZ,1,Divorced,Self-Employed,High School,79.0,32662.96267055382,2721.913555879485,2532.592534110764,MZ,517.0,0,442695.1039730998
7500,7501,UP,0,Married,Retired,High School,21.0,57759.95436716371,4813.329530596976,7551.990873432742,UP,763.0,0,66611.30947283303
7501,7502,TS,0,Married,Self-Employed,PhD,62.0,59935.80079297256,5920.554871058081,7983.148454689412,TS,693.0,0,211511.7562200491
7502,7503,CG,1,Married,Unemployed,High School,43.0,68721.53069216944,5726.794224347454,10616.459207650832,CG,-1.0,1,222848.50164702063
7503,7504,BR,1,Divorced,Unemployed,Bachelor,45.0,78093.14467862982,6507.762056552485,13427.943403588946,BR,328.0,0,353895.25434482086
7504,7505,TS,1,Widowed,Self-Employed,PhD,49.0,62766.89643680074,5230.574703066728,8830.068931040221,TS,537.0,0,442695.1039730998
7505,7506,TS,1,Single,Self-Employed,PhD,48.78677777777778,61495.99748816395,5124.666457346996,8448.799246449185,TS,585.0,0,93888.02892430023
7506,7507,KA,0,Single,Employed,High School,19.0,34755.444569576546,2896.287047464712,2951.088913915309,KA,488.0,0,442695.1039730998
7507,7508,HR,0,Married,Unemployed,PhD,48.0,87511.60064151896,7292.633386793247,16253.480192455689,HR,503.0,0,196055.5789715039
7508,7509,ML,0,Widowed,Employed,Bachelor,20.0,54499.13555641922,4541.594629701602,6899.827111283844,ML,461.0,0,187213.06680127024
7509,7510,ML,1,Widowed,Employed,Master,71.0,42368.37335479819,3530.697779566516,4473.674670959638,ML,633.0,0,442695.1039730998
7510,7511,AS,0,Widowed,Unemployed,Master,25.0,107302.34198757316,8941.861832297764,22190.70259627195,AS,451.0,0,442695.1039730998
7511,7512,KL,1,Widowed,Employed,PhD,41.0,90241.54238836956,7520.12853236413,17072.46271651087,KL,550.0,0,212501.40410802505
7512,7513,TS,1,Married,Unemployed,Bachelor,32.0,51940.51939936773,4328.376616613978,6388.103879873546,TS,836.0,0,206359.5473455339
7513,7514,MP,1,Single,Employed,PhD,60.0,26147.915803402328,2178.992983616861,1614.791580340233,MP,644.0,0,442695.1039730998
7514,7515,AP,0,Divorced,Retired,Bachelor,48.0,47067.51441705841,3922.292868088201,5413.502883411682,AP,404.0,0,284703.4981923536
7515,7516,BR,0,Married,Employed,High School,26.0,88424.44073267825,5004.438100873866,16527.332219803473,BR,580.0,0,442695.1039730998
7516,7517,RJ,1,Divorced,Retired,High School,56.0,63180.83946669646,5265.069955558039,8954.251840008938,RJ,457.0,0,243082.97767029575
7517,7518,GA,1,Single,Unemployed,High School,62.0,35710.145760552216,2975.845480046018,3142.029152110443,GA,531.0,0,227756.355901744
7518,7519,CG,1,Married,Self-Employed,High School,19.0,74111.66776009495,6175.972313341245,12233.500328028484,CG,722.0,0,333757.4920707378
7519,7520,CG,1,Married,Retired,Master,25.0,59935.80079297256,4685.212957080433,7244.511096993039,CG,504.0,0,127463.65403770102
7520,7521,RJ,0,Widowed,Self-Employed,High School,24.0,48323.36457974103,5004.438100873866,7983.148454689412,RJ,827.0,0,113143.49876664537
7521,7522,TR,0,Divorced,Self-Employed,High School,73.0,49688.8713672044,4140.739280600366,5937.774273440879,TR,475.0,0,442695.1039730998
7522,7523,JH,1,Divorced,Self-Employed,Bachelor,61.0,83515.06514646384,5004.438100873866,15054.51954393915,JH,451.0,0,241385.4356693361
7523,7524,UP,0,Divorced,Unemployed,PhD,68.0,69839.45427037342,5819.954522531119,10951.836281112026,UP,429.0,0,190929.4181630861
7524,7525,OR,1,Widowed,Retired,Master,56.0,33250.96163742547,2770.913469785456,2650.1923274850938,OR,776.0,0,111499.37359200168
7525,7526,NL,1,Widowed,Employed,Bachelor,59.0,59935.80079297256,5550.783170175428,9982.81941263154,NL,338.0,0,442695.1039730998
7526,7527,UP,1,Widowed,Unemployed,PhD,78.0,61937.071435433405,5161.42261961945,8581.12143063002,UP,658.0,0,442695.1039730998
7527,7528,AR,1,Widowed,Unemployed,High School,74.0,52432.66083136662,4369.388402613885,6486.532166273325,AR,508.0,0,234198.21036062203
7528,7529,ML,0,Married,Unemployed,PhD,33.0,53381.739777732975,4448.478314811081,6676.347955546596,ML,742.0,0,317995.9127783221
7529,7530,MN,1,Single,Employed,Master,52.0,44429.05625848644,3702.42135487387,4885.811251697288,MN,823.0,0,442695.1039730998
7530,7531,TS,0,Single,Retired,High School,47.0,59935.80079297256,4006.2104426634096,5614.905062392183,TS,376.0,0,442695.1039730998
7531,7532,CG,1,Single,Self-Employed,High School,27.0,65215.02207364893,5434.585172804077,9564.50662209468,CG,442.0,0,241017.5544672668
7532,7533,RJ,1,Divorced,Unemployed,PhD,55.0,55003.741673933546,4583.645139494463,7000.748334786709,RJ,800.0,0,442695.1039730998
7533,7534,SK,0,Divorced,Retired,Master,48.78677777777778,69822.26948742605,5818.522457285504,10946.680846227817,SK,-1.0,1,179753.74820171235
7534,7535,HP,0,Single,Retired,Bachelor,67.0,45870.36661601039,3822.530551334199,5174.0733232020775,HP,619.0,0,278930.50362523296
7535,7536,TN,0,Married,Unemployed,PhD,22.0,59935.80079297256,6061.241924556234,11820.470928402445,TN,463.0,0,442695.1039730998
7536,7537,CG,1,Widowed,Employed,PhD,70.0,83660.00234021086,6971.666861684238,15098.000702063258,CG,514.0,0,442695.1039730998
7537,7538,CG,1,Single,Employed,Bachelor,46.0,59877.89448001221,4989.824540001017,7975.578896002443,CG,568.0,0,165728.2726203576
7538,7539,UP,0,Divorced,Unemployed,High School,56.0,69371.27898494853,5780.939915412377,10811.383695484556,UP,339.0,0,442695.1039730998
7539,7540,HP,0,Divorced,Retired,PhD,77.0,70073.5716942282,5839.46430785235,11022.07150826846,HP,747.0,0,46664.71935461229
7540,7541,HP,1,Widowed,Employed,Bachelor,51.0,50962.23557504409,4246.852964587008,6192.447115008818,HP,338.0,0,146148.30686824347
7541,7542,AR,1,Divorced,Unemployed,PhD,60.0,70140.56942097686,5845.047451748072,11042.170826293055,AR,472.0,0,187652.75372920843
7542,7543,GJ,0,Divorced,Unemployed,Master,79.0,19168.18020548419,1597.3483504570158,916.8180205484192,GJ,461.0,0,145932.27156572777
7543,7544,UP,0,Widowed,Unemployed,PhD,62.0,12001.802240904117,1000.1501867420096,200.18022409041168,UP,534.0,0,227555.17942986253
7544,7545,AP,1,Widowed,Employed,Bachelor,40.0,54069.391248222906,5004.438100873866,6813.878249644581,AP,-1.0,1,442695.1039730998
7545,7546,PB,1,Single,Self-Employed,PhD,22.0,71402.38456290709,5950.198713575591,11420.715368872126,PB,316.0,0,99951.93737614909
7546,7547,AR,1,Single,Unemployed,PhD,47.0,58469.0400554721,4872.420004622675,7693.80801109442,AR,412.0,0,243933.871751019
7547,7548,UP,1,Widowed,Retired,PhD,23.0,73425.72532162082,6118.810443468401,12027.717596486244,UP,334.0,0,197863.74854809223
7548,7549,TR,1,Married,Unemployed,Master,73.0,59935.80079297256,3197.396526277045,3673.751663064907,TR,503.0,0,442695.1039730998
7549,7550,KL,0,Divorced,Unemployed,Master,75.0,75891.10919962906,6324.259099969088,12767.33275988872,KL,462.0,0,272677.62258925865
7550,7551,GA,1,Single,Unemployed,Master,78.0,89318.62705945602,7443.218921621335,16795.588117836807,GA,656.0,0,125156.0964820258
7551,7552,PB,0,Divorced,Retired,High School,63.0,47464.61073169416,3955.38422764118,5492.922146338831,PB,561.0,0,442695.1039730998
7552,7553,OR,1,Divorced,Unemployed,Master,48.78677777777778,73877.97770707797,6156.498142256497,12163.39331212339,OR,735.0,0,293412.5133833687
7553,7554,ML,1,Divorced,Retired,PhD,21.0,60410.729648942026,5034.227470745169,8123.218894682608,ML,373.0,0,188603.6303932971
7554,7555,BR,1,Married,Self-Employed,PhD,46.0,67953.12980884501,5662.760817403751,7983.148454689412,BR,706.0,0,199868.13239894135
7555,7556,NL,1,Divorced,Unemployed,Master,40.0,89282.60820061961,7440.217350051635,16784.78246018588,NL,415.0,0,442695.1039730998
7556,7557,CG,0,Divorced,Employed,Bachelor,23.0,59935.80079297256,5490.954909763377,9767.437675148156,CG,470.0,0,340545.5638828239
7557,7558,TR,1,Single,Self-Employed,High School,49.0,73759.9581779463,5004.438100873866,12127.987453383892,TR,736.0,0,132063.83299249707
7558,7559,SK,1,Divorced,Retired,PhD,59.0,59935.80079297256,3105.433038230476,3453.039291753141,SK,750.0,0,203359.4889749595
7559,7560,NL,1,Married,Retired,Bachelor,35.0,73205.53414715006,6100.461178929172,11961.660244145018,NL,493.0,0,148630.12771945444
7560,7561,GA,0,Married,Retired,Master,32.0,88980.1287153743,7415.010726281192,16694.03861461229,GA,717.0,0,236887.28461189943
7561,7562,TR,1,Divorced,Unemployed,PhD,57.0,43376.988787562026,3614.749065630169,7983.148454689412,TR,-1.0,1,198328.52762309535
7562,7563,MH,1,Married,Self-Employed,High School,75.0,54185.583378332856,4515.465281527738,6837.116675666572,MH,796.0,0,442695.1039730998
7563,7564,PB,0,Widowed,Retired,Bachelor,49.0,72350.27941603627,5004.438100873866,11705.08382481088,PB,-1.0,1,237147.0606480793
7564,7565,MZ,1,Married,Unemployed,Bachelor,26.0,68060.1143003991,5004.438100873866,7983.148454689412,MZ,487.0,0,442695.1039730998
7565,7566,NL,0,Widowed,Retired,High School,54.0,35524.90046821056,2960.40837235088,3104.980093642112,NL,508.0,0,442695.1039730998
7566,7567,RJ,0,Married,Self-Employed,High School,27.0,62968.404703413136,5247.367058617761,7983.148454689412,RJ,372.0,0,442695.1039730998
